t	Theta Leapfrog	Energy 
83.73	-0.000549789	5.81493e-05
83.74	0.000444307	5.78829e-05
83.75	-0.000334784	5.86144e-05
83.76	0.000227866	5.83488e-05
83.77	-0.000118779	5.90834e-05
83.78	1.04703e-05	5.88192e-05
83.79	9.81436e-05	5.95559e-05
83.8	-0.000207798	5.92938e-05
83.81	0.0003159	6.00317e-05
83.82	-0.000426853	5.97722e-05
83.83	0.000534406	6.05104e-05
83.84	-0.000646613	6.02541e-05
83.85	0.000753577	6.09916e-05
83.86	-0.00086699	6.07392e-05
83.87	0.000973328	6.14749e-05
83.88	-0.0010879	6.12269e-05
83.89	0.00119357	6.196e-05
83.9	-0.00130925	6.17171e-05
83.91	0.00141423	6.24464e-05
83.92	-0.00153097	6.22093e-05
83.93	0.0016352	6.2934e-05
83.94	-0.00175295	6.2703e-05
83.95	0.00185641	6.34221e-05
83.96	-0.00197512	6.3198e-05
83.97	0.00207777	6.39105e-05
83.98	-0.00219739	6.36938e-05
83.99	0.00229918	6.43988e-05
84	-0.00241966	6.41899e-05
84.01	0.00252056	6.48866e-05
84.02	-0.00264185	6.46862e-05
84.03	0.00274182	6.53734e-05
84.04	-0.00286387	6.5182e-05
84.05	0.00296288	6.5859e-05
84.06	-0.00308562	6.5677e-05
84.07	0.00318363	6.63428e-05
84.08	-0.00330703	6.61708e-05
84.09	0.003404	6.68247e-05
84.1	-0.00352799	6.6663e-05
84.11	0.00362389	6.7304e-05
84.12	-0.00374842	6.71533e-05
84.13	0.00384321	6.77805e-05
84.14	-0.00396823	6.76411e-05
84.15	0.00406188	6.82538e-05
84.16	-0.00418733	6.81261e-05
84.17	0.00427979	6.87236e-05
84.18	-0.00440562	6.8608e-05
84.19	0.00449687	6.91893e-05
84.2	-0.00462302	6.90862e-05
84.21	0.00471302	6.96507e-05
84.22	-0.00483944	6.95605e-05
84.23	0.00492815	7.01075e-05
84.24	-0.00505478	7.00304e-05
84.25	0.00514217	7.05592e-05
84.26	-0.00526895	7.04956e-05
84.27	0.00535499	7.10054e-05
84.28	-0.00548187	7.09557e-05
84.29	0.00556651	7.1446e-05
84.3	-0.00569344	7.14103e-05
84.31	0.00577666	7.18805e-05
84.32	-0.00590357	7.18591e-05
84.33	0.00598534	7.23086e-05
84.34	-0.00611218	7.23018e-05
84.35	0.00619246	7.273e-05
84.36	-0.00631917	7.27379e-05
84.37	0.00639793	7.31444e-05
84.38	-0.00652446	7.31672e-05
84.39	0.00660166	7.35515e-05
84.4	-0.00672795	7.35894e-05
84.41	0.00680356	7.3951e-05
84.42	-0.00692956	7.40041e-05
84.43	0.00700355	7.43427e-05
84.44	-0.00712919	7.4411e-05
84.45	0.00720154	7.47262e-05
84.46	-0.00732677	7.48099e-05
84.47	0.00739743	7.51013e-05
84.48	-0.0075222	7.52005e-05
84.49	0.00759115	7.54679e-05
84.5	-0.00771539	7.55825e-05
84.51	0.00778261	7.58256e-05
84.52	-0.00790626	7.59557e-05
84.53	0.00797171	7.61743e-05
84.54	-0.00809473	7.63199e-05
84.55	0.00815839	7.65138e-05
84.56	-0.00828071	7.66747e-05
84.57	0.00834254	7.68439e-05
84.58	-0.00846411	7.70202e-05
84.59	0.00852408	7.71644e-05
84.6	-0.00864485	7.73559e-05
84.61	0.00870295	7.74752e-05
84.62	-0.00882285	7.76819e-05
84.63	0.00887904	7.77762e-05
84.64	-0.00899803	7.79979e-05
84.65	0.00905228	7.80673e-05
84.66	-0.00917029	7.83037e-05
84.67	0.00922259	7.83482e-05
84.68	-0.00933957	7.85994e-05
84.69	0.00938989	7.86191e-05
84.7	-0.00950579	7.88847e-05
84.71	0.00955409	7.88798e-05
84.72	-0.00966886	7.91596e-05
84.73	0.00971513	7.91302e-05
84.74	-0.0098287	7.9424e-05
84.75	0.00987292	7.93703e-05
84.76	-0.00998525	7.96778e-05
84.77	0.0100274	7.96002e-05
84.78	-0.0101384	7.99211e-05
84.79	0.0101785	7.98199e-05
84.8	-0.0102881	8.01538e-05
84.81	0.0103261	8.00292e-05
84.82	-0.0104343	8.0376e-05
84.83	0.0104701	8.02284e-05
84.84	-0.0105769	8.05876e-05
84.85	0.0106105	8.04175e-05
84.86	-0.0107159	8.07887e-05
84.87	0.0107473	8.05965e-05
84.88	-0.010851	8.09793e-05
84.89	0.0108803	8.07656e-05
84.9	-0.0109824	8.11596e-05
84.91	0.0110094	8.09249e-05
84.92	-0.0111099	8.13297e-05
84.93	0.0111347	8.10744e-05
84.94	-0.0112335	8.14897e-05
84.95	0.011256	8.12145e-05
84.96	-0.011353	8.16396e-05
84.97	0.0113733	8.13451e-05
84.98	-0.0114685	8.17798e-05
84.99	0.0114865	8.14666e-05
85	-0.0115799	8.19103e-05
85.01	0.0115955	8.15792e-05
85.02	-0.011687	8.20313e-05
85.03	0.0117004	8.16831e-05
85.04	-0.0117899	8.21432e-05
85.05	0.0118009	8.17784e-05
85.06	-0.0118885	8.2246e-05
85.07	0.0118972	8.18656e-05
85.08	-0.0119827	8.23401e-05
85.09	0.011989	8.19448e-05
85.1	-0.0120725	8.24258e-05
85.11	0.0120765	8.20164e-05
85.12	-0.0121578	8.25032e-05
85.13	0.0121594	8.20807e-05
85.14	-0.0122385	8.25729e-05
85.15	0.0122378	8.2138e-05
85.16	-0.0123147	8.26349e-05
85.17	0.0123116	8.21887e-05
85.18	-0.0123863	8.26898e-05
85.19	0.0123807	8.2233e-05
85.2	-0.0124532	8.27379e-05
85.21	0.0124452	8.22715e-05
85.22	-0.0125153	8.27795e-05
85.23	0.012505	8.23045e-05
85.24	-0.0125727	8.2815e-05
85.25	0.01256	8.23324e-05
85.26	-0.0126253	8.28448e-05
85.27	0.0126101	8.23556e-05
85.28	-0.0126731	8.28694e-05
85.29	0.0126554	8.23746e-05
85.3	-0.0127159	8.28892e-05
85.31	0.0126958	8.23898e-05
85.32	-0.0127538	8.29047e-05
85.33	0.0127313	8.24016e-05
85.34	-0.0127868	8.29162e-05
85.35	0.0127619	8.24105e-05
85.36	-0.0128147	8.29242e-05
85.37	0.0127874	8.24171e-05
85.38	-0.0128377	8.29293e-05
85.39	0.0128079	8.24217e-05
85.4	-0.0128556	8.2932e-05
85.41	0.0128234	8.24249e-05
85.42	-0.0128684	8.29327e-05
85.43	0.0128338	8.24272e-05
85.44	-0.0128761	8.29319e-05
85.45	0.0128391	8.24291e-05
85.46	-0.0128787	8.29302e-05
85.47	0.0128392	8.24312e-05
85.48	-0.0128761	8.29281e-05
85.49	0.0128342	8.24338e-05
85.5	-0.0128684	8.29261e-05
85.51	0.0128241	8.24377e-05
85.52	-0.0128554	8.29249e-05
85.53	0.0128088	8.24432e-05
85.54	-0.0128373	8.29248e-05
85.55	0.0127882	8.24511e-05
85.56	-0.0128139	8.29265e-05
85.57	0.0127625	8.24617e-05
85.58	-0.0127854	8.29306e-05
85.59	0.0127315	8.24757e-05
85.6	-0.0127515	8.29375e-05
85.61	0.0126953	8.24935e-05
85.62	-0.0127125	8.29479e-05
85.63	0.0126539	8.25158e-05
85.64	-0.0126682	8.29623e-05
85.65	0.0126073	8.2543e-05
85.66	-0.0126186	8.29813e-05
85.67	0.0125554	8.25758e-05
85.68	-0.0125638	8.30054e-05
85.69	0.0124982	8.26147e-05
85.7	-0.0125037	8.30352e-05
85.71	0.0124358	8.26601e-05
85.72	-0.0124384	8.30712e-05
85.73	0.0123682	8.27127e-05
85.74	-0.0123678	8.31141e-05
85.75	0.0122954	8.2773e-05
85.76	-0.012292	8.31643e-05
85.77	0.0122173	8.28414e-05
85.78	-0.0122109	8.32224e-05
85.79	0.012134	8.29186e-05
85.8	-0.0121247	8.32889e-05
85.81	0.0120456	8.30049e-05
85.82	-0.0120332	8.33644e-05
85.83	0.0119519	8.31011e-05
85.84	-0.0119365	8.34493e-05
85.85	0.0118531	8.32074e-05
85.86	-0.0118347	8.35443e-05
85.87	0.0117491	8.33244e-05
85.88	-0.0117277	8.36497e-05
85.89	0.01164	8.34526e-05
85.9	-0.0116156	8.37662e-05
85.91	0.0115258	8.35924e-05
85.92	-0.0114984	8.38941e-05
85.93	0.0114065	8.37443e-05
85.94	-0.0113762	8.4034e-05
85.95	0.0112822	8.39087e-05
85.96	-0.0112488	8.41863e-05
85.97	0.0111528	8.4086e-05
85.98	-0.0111165	8.43514e-05
85.99	0.0110184	8.42767e-05
86	-0.0109792	8.45298e-05
86.01	0.0108791	8.44811e-05
86.02	-0.0108369	8.47219e-05
86.03	0.0107349	8.46996e-05
86.04	-0.0106897	8.4928e-05
86.05	0.0105858	8.49326e-05
86.06	-0.0105376	8.51486e-05
86.07	0.0104318	8.51804e-05
86.08	-0.0103807	8.53841e-05
86.09	0.0102731	8.54432e-05
86.1	-0.0102191	8.56346e-05
86.11	0.0101096	8.57215e-05
86.12	-0.0100526	8.59007e-05
86.13	0.00994135	8.60155e-05
86.14	-0.00988153	8.61825e-05
86.15	0.00976847	8.63254e-05
86.16	-0.00970578	8.64804e-05
86.17	0.00959097	8.66515e-05
86.18	-0.00952543	8.67946e-05
86.19	0.00940892	8.69941e-05
86.2	-0.00934054	8.71254e-05
86.21	0.00922237	8.73532e-05
86.22	-0.00915116	8.74729e-05
86.23	0.00903137	8.77291e-05
86.24	-0.00895737	8.78375e-05
86.25	0.00883598	8.8122e-05
86.26	-0.00875921	8.82191e-05
86.27	0.00863627	8.85318e-05
86.28	-0.00855674	8.86181e-05
86.29	0.00843229	8.89589e-05
86.3	-0.00835004	8.90344e-05
86.31	0.00822411	8.94032e-05
86.32	-0.00813917	8.94683e-05
86.33	0.0080118	8.98648e-05
86.34	-0.00792419	8.99197e-05
86.35	0.00779542	9.03437e-05
86.36	-0.00770517	9.03888e-05
86.37	0.00757505	9.08399e-05
86.38	-0.00748219	9.08755e-05
86.39	0.00735076	9.13534e-05
86.4	-0.00725533	9.13798e-05
86.41	0.00712262	9.18842e-05
86.42	-0.00702464	9.19017e-05
86.43	0.00689071	9.24322e-05
86.44	-0.00679022	9.24412e-05
86.45	0.0066551	9.29973e-05
86.46	-0.00655214	9.29982e-05
86.47	0.00641588	9.35793e-05
86.48	-0.00631049	9.35725e-05
86.49	0.00617313	9.41782e-05
86.5	-0.00606533	9.41641e-05
86.51	0.00592693	9.47937e-05
86.52	-0.00581677	9.47727e-05
86.53	0.00567736	9.54257e-05
86.54	-0.00556488	9.53982e-05
86.55	0.00542451	9.60738e-05
86.56	-0.00530976	9.60404e-05
86.57	0.00516848	9.6738e-05
86.58	-0.00505148	9.6699e-05
86.59	0.00490934	9.74179e-05
86.6	-0.00479015	9.73737e-05
86.61	0.00464719	9.81131e-05
86.62	-0.00452586	9.80644e-05
86.63	0.00438213	9.88235e-05
86.64	-0.00425869	9.87706e-05
86.65	0.00411424	9.95485e-05
86.66	-0.00398875	9.94919e-05
86.67	0.00384364	0.000100288
86.68	-0.00371613	0.000100228
86.69	0.0035704	0.000101041
86.7	-0.00344093	0.000100979
86.71	0.00329463	0.000101808
86.72	-0.00316326	0.000101744
86.73	0.00301644	0.000102588
86.74	-0.0028832	0.000102522
86.75	0.00273591	0.000103381
86.76	-0.00260087	0.000103313
86.77	0.00245317	0.000104186
86.78	-0.00231637	0.000104118
86.79	0.0021683	0.000105003
86.8	-0.0020298	0.000104934
86.81	0.00188143	0.00010583
86.82	-0.00174127	0.000105762
86.83	0.00159264	0.000106669
86.84	-0.00145089	0.000106601
86.85	0.00130206	0.000107517
86.86	-0.00115877	0.000107451
86.87	0.00100978	0.000108375
86.88	-0.000865016	0.00010831
86.89	0.000715933	0.000109241
86.9	-0.00056974	0.000109179
86.91	0.000420614	0.000110116
86.92	-0.000273054	0.000110057
86.93	0.000123939	0.000110999
86.94	2.4927e-05	0.000110943
86.95	-0.000173976	0.000111888
86.96	0.00032409	0.000111836
86.97	-0.000473019	0.000112784
86.98	0.000624319	0.000112736
86.99	-0.000773074	0.000113686
87	0.000925499	0.000113642
87.01	-0.00107402	0.000114592
87.02	0.00122751	0.000114553
87.03	-0.00137575	0.000115503
87.04	0.00153024	0.00011547
87.05	-0.00167814	0.000116417
87.06	0.00183357	0.00011639
87.07	-0.00198107	0.000117334
87.08	0.00213737	0.000117314
87.09	-0.00228443	0.000118254
87.1	0.00244154	0.00011824
87.11	-0.00258808	0.000119175
87.12	0.00274594	0.000119168
87.13	-0.00289192	0.000120096
87.14	0.00305046	0.000120097
87.15	-0.00319582	0.000121018
87.16	0.00335497	0.000121027
87.17	-0.00349966	0.000121938
87.18	0.00365936	0.000121956
87.19	-0.00380332	0.000122858
87.2	0.0039635	0.000122884
87.21	-0.00410667	0.000123775
87.22	0.00426726	0.00012381
87.23	-0.0044096	0.000124689
87.24	0.00457054	0.000124733
87.25	-0.00471197	0.000125599
87.26	0.00487319	0.000125653
87.27	-0.00501368	0.000126506
87.28	0.0051751	0.000126569
87.29	-0.00531458	0.000127406
87.3	0.00547614	0.00012748
87.31	-0.00561456	0.000128301
87.32	0.00577619	0.000128385
87.33	-0.00591349	0.00012919
87.34	0.00607513	0.000129284
87.35	-0.00621126	0.000130071
87.36	0.00637283	0.000130176
87.37	-0.00650773	0.000130944
87.38	0.00666917	0.00013106
87.39	-0.00680279	0.000131809
87.4	0.00696402	0.000131936
87.41	-0.0070963	0.000132664
87.42	0.00725725	0.000132802
87.43	-0.00738815	0.000133509
87.44	0.00754876	0.000133659
87.45	-0.0076782	0.000134343
87.46	0.0078384	0.000134505
87.47	-0.00796635	0.000135166
87.48	0.00812606	0.00013534
87.49	-0.00825246	0.000135978
87.5	0.00841161	0.000136162
87.51	-0.00853641	0.000136776
87.52	0.00869494	0.000136973
87.53	-0.00881808	0.000137562
87.54	0.00897591	0.00013777
87.55	-0.00909734	0.000138334
87.56	0.00925441	0.000138554
87.57	-0.00937409	0.000139091
87.58	0.00953031	0.000139323
87.59	-0.00964818	0.000139834
87.6	0.0098035	0.000140078
87.61	-0.00991951	0.000140562
87.62	0.0100739	0.000140818
87.63	-0.010188	0.000141274
87.64	0.0103413	0.000141541
87.65	-0.0104534	0.00014197
87.66	0.0106056	0.000142249
87.67	-0.0107157	0.000142649
87.68	0.0108667	0.00014294
87.69	-0.0109748	0.000143311
87.7	0.0111245	0.000143613
87.71	-0.0112305	0.000143956
87.72	0.0113789	0.00014427
87.73	-0.0114827	0.000144584
87.74	0.0116298	0.000144908
87.75	-0.0117314	0.000145193
87.76	0.011877	0.000145528
87.77	-0.0119763	0.000145784
87.78	0.0121204	0.00014613
87.79	-0.0122174	0.000146356
87.8	0.0123599	0.000146713
87.81	-0.0124546	0.000146909
87.82	0.0125955	0.000147276
87.83	-0.0126878	0.000147444
87.84	0.0128269	0.000147821
87.85	-0.0129168	0.000147959
87.86	0.0130541	0.000148347
87.87	-0.0131416	0.000148456
87.88	0.013277	0.000148852
87.89	-0.0133619	0.000148932
87.9	0.0134955	0.000149339
87.91	-0.0135779	0.00014939
87.92	0.0137094	0.000149805
87.93	-0.0137892	0.000149828
87.94	0.0139187	0.000150252
87.95	-0.0139959	0.000150246
87.96	0.0141233	0.000150679
87.97	-0.0141977	0.000150646
87.98	0.014323	0.000151086
87.99	-0.0143947	0.000151025
88	0.0145178	0.000151474
88.01	-0.0145868	0.000151386
88.02	0.0147075	0.000151842
88.03	-0.0147737	0.000151728
88.04	0.0148921	0.00015219
88.05	-0.0149555	0.00015205
88.06	0.0150715	0.00015252
88.07	-0.015132	0.000152354
88.08	0.0152455	0.00015283
88.09	-0.0153032	0.00015264
88.1	0.0154142	0.000153122
88.11	-0.0154689	0.000152907
88.12	0.0155773	0.000153395
88.13	-0.015629	0.000153157
88.14	0.0157348	0.00015365
88.15	-0.0157836	0.000153389
88.16	0.0158867	0.000153887
88.17	-0.0159324	0.000153605
88.18	0.0160328	0.000154107
88.19	-0.0160755	0.000153803
88.2	0.0161731	0.000154309
88.21	-0.0162127	0.000153986
88.22	0.0163074	0.000154496
88.23	-0.0163439	0.000154153
88.24	0.0164358	0.000154666
88.25	-0.0164691	0.000154304
88.26	0.016558	0.00015482
88.27	-0.0165882	0.000154441
88.28	0.0166742	0.00015496
88.29	-0.0167012	0.000154565
88.3	0.0167841	0.000155085
88.31	-0.0168079	0.000154674
88.32	0.0168877	0.000155196
88.33	-0.0169083	0.000154771
88.34	0.016985	0.000155295
88.35	-0.0170023	0.000154856
88.36	0.0170758	0.00015538
88.37	-0.0170899	0.00015493
88.38	0.0171602	0.000155455
88.39	-0.017171	0.000154993
88.4	0.017238	0.000155518
88.41	-0.0172455	0.000155047
88.42	0.0173092	0.000155571
88.43	-0.0173134	0.000155091
88.44	0.0173738	0.000155614
88.45	-0.0173747	0.000155127
88.46	0.0174317	0.000155649
88.47	-0.0174292	0.000155155
88.48	0.0174828	0.000155676
88.49	-0.017477	0.000155178
88.5	0.0175271	0.000155696
88.51	-0.0175179	0.000155194
88.52	0.0175646	0.000155711
88.53	-0.017552	0.000155206
88.54	0.0175952	0.00015572
88.55	-0.0175792	0.000155214
88.56	0.0176188	0.000155725
88.57	-0.0175995	0.000155219
88.58	0.0176355	0.000155727
88.59	-0.0176128	0.000155222
88.6	0.0176452	0.000155726
88.61	-0.017619	0.000155224
88.62	0.0176479	0.000155724
88.63	-0.0176183	0.000155226
88.64	0.0176435	0.000155722
88.65	-0.0176104	0.000155229
88.66	0.017632	0.000155721
88.67	-0.0175955	0.000155234
88.68	0.0176134	0.000155722
88.69	-0.0175735	0.000155242
88.7	0.0175876	0.000155725
88.71	-0.0175443	0.000155255
88.72	0.0175547	0.000155732
88.73	-0.017508	0.000155272
88.74	0.0175147	0.000155744
88.75	-0.0174646	0.000155295
88.76	0.0174674	0.000155762
88.77	-0.0174139	0.000155326
88.78	0.017413	0.000155786
88.79	-0.0173561	0.000155364
88.8	0.0173514	0.000155819
88.81	-0.0172911	0.000155412
88.82	0.0172825	0.000155861
88.83	-0.0172189	0.00015547
88.84	0.0172065	0.000155913
88.85	-0.0171395	0.00015554
88.86	0.0171233	0.000155976
88.87	-0.0170529	0.000155621
88.88	0.0170328	0.000156051
88.89	-0.0169591	0.000155716
88.9	0.0169352	0.000156139
88.91	-0.0168581	0.000155825
88.92	0.0168304	0.000156242
88.93	-0.01675	0.00015595
88.94	0.0167185	0.000156359
88.95	-0.0166348	0.00015609
88.96	0.0165994	0.000156493
88.97	-0.0165124	0.000156248
88.98	0.0164731	0.000156645
88.99	-0.0163829	0.000156424
89	0.0163398	0.000156814
89.01	-0.0162463	0.00015662
89.02	0.0161994	0.000157002
89.03	-0.0161027	0.000156835
89.04	0.0160519	0.000157211
89.05	-0.015952	0.000157071
89.06	0.0158974	0.00015744
89.07	-0.0157943	0.000157329
89.08	0.0157359	0.000157692
89.09	-0.0156297	0.00015761
89.1	0.0155675	0.000157966
89.11	-0.0154581	0.000157914
89.12	0.0153921	0.000158264
89.13	-0.0152796	0.000158243
89.14	0.0152099	0.000158586
89.15	-0.0150944	0.000158596
89.16	0.0150208	0.000158933
89.17	-0.0149023	0.000158976
89.18	0.014825	0.000159306
89.19	-0.0147034	0.000159382
89.2	0.0146224	0.000159706
89.21	-0.0144979	0.000159815
89.22	0.0144132	0.000160133
89.23	-0.0142858	0.000160275
89.24	0.0141974	0.000160588
89.25	-0.014067	0.000160765
89.26	0.013975	0.000161072
89.27	-0.0138418	0.000161283
89.28	0.0137461	0.000161585
89.29	-0.0136101	0.000161831
89.3	0.0135108	0.000162128
89.31	-0.013372	0.000162409
89.32	0.0132691	0.000162701
89.33	-0.0131276	0.000163017
89.34	0.0130212	0.000163304
89.35	-0.0128769	0.000163657
89.36	0.012767	0.000163939
89.37	-0.0126201	0.000164327
89.38	0.0125067	0.000164606
89.39	-0.0123572	0.00016503
89.4	0.0122403	0.000165304
89.41	-0.0120883	0.000165764
89.42	0.011968	0.000166035
89.43	-0.0118135	0.00016653
89.44	0.0116898	0.000166798
89.45	-0.0115328	0.000167329
89.46	0.0114058	0.000167594
89.47	-0.0112464	0.00016816
89.48	0.0111161	0.000168422
89.49	-0.0109543	0.000169024
89.5	0.0108208	0.000169284
89.51	-0.0106567	0.000169921
89.52	0.0105199	0.000170178
89.53	-0.0103536	0.00017085
89.54	0.0102136	0.000171106
89.55	-0.0100451	0.000171812
89.56	0.00990204	0.000172066
89.57	-0.00973134	0.000172807
89.58	0.00958523	0.00017306
89.59	-0.00941244	0.000173834
89.6	0.00926332	0.000174086
89.61	-0.00908849	0.000174893
89.62	0.0089364	0.000175145
89.63	-0.00875959	0.000175985
89.64	0.00860459	0.000176236
89.65	-0.00842586	0.000177108
89.66	0.00826801	0.00017736
89.67	-0.00808742	0.000178263
89.68	0.00792677	0.000178515
89.69	-0.00774438	0.000179449
89.7	0.00758098	0.000179702
89.71	-0.00739685	0.000180666
89.72	0.00723077	0.00018092
89.73	-0.00704497	0.000181912
89.74	0.00687626	0.000182168
89.75	-0.00668885	0.000183189
89.76	0.00651757	0.000183447
89.77	-0.00632862	0.000184495
89.78	0.00615484	0.000184755
89.79	-0.00596441	0.000185829
89.8	0.00578819	0.000186091
89.81	-0.00559634	0.000187191
89.82	0.00541775	0.000187456
89.83	-0.00522456	0.00018858
89.84	0.00504366	0.000188849
89.85	-0.00484918	0.000189996
89.86	0.00466605	0.000190268
89.87	-0.00447036	0.000191438
89.88	0.00428505	0.000191713
89.89	-0.00408823	0.000192904
89.9	0.00390081	0.000193184
89.91	-0.00370292	0.000194394
89.92	0.00351348	0.000194679
89.93	-0.00331459	0.000195908
89.94	0.00312318	0.000196197
89.95	-0.00292336	0.000197443
89.96	0.00273007	0.000197737
89.97	-0.0025294	0.000199
89.98	0.00233429	0.000199299
89.99	-0.00213284	0.000200577
90	0.00193599	0.000200882
90.01	-0.00173383	0.000202173
90.02	0.00153532	0.000202483
90.03	-0.00133253	0.000203787
90.04	0.00113243	0.000204103
90.05	-0.000929082	0.000205418
90.06	0.000727478	0.00020574
90.07	-0.000523644	0.000207064
90.08	0.00032061	0.000207393
90.09	-0.000116368	0.000208725
90.1	-8.80156e-05	0.000209061
90.11	0.000292589	0.0002104
90.12	-0.000498242	0.000210742
90.13	0.000703069	0.000212086
90.14	-0.00090991	0.000212435
90.15	0.00111492	0.000213783
90.16	-0.00132286	0.00021414
90.17	0.00152797	0.00021549
90.18	-0.00173694	0.000215854
90.19	0.00194206	0.000217205
90.2	-0.00215197	0.000217576
90.21	0.00235704	0.000218927
90.22	-0.00256781	0.000219306
90.23	0.00277274	0.000220655
90.24	-0.00298428	0.000221041
90.25	0.003189	0.000222387
90.26	-0.00340122	0.00022278
90.27	0.00360565	0.000224121
90.28	-0.00381847	0.000224523
90.29	0.00402253	0.000225857
90.3	-0.00423586	0.000226267
90.31	0.00443947	0.000227594
90.32	-0.00465323	0.000228011
90.33	0.0048563	0.000229329
90.34	-0.00507039	0.000229754
90.35	0.00527285	0.000231061
90.36	-0.0054872	0.000231494
90.37	0.00568897	0.00023279
90.38	-0.00590348	0.00023323
90.39	0.00610447	0.000234512
90.4	-0.00631905	0.000234961
90.41	0.0065192	0.000236229
90.42	-0.00673376	0.000236685
90.43	0.00693297	0.000237936
90.44	-0.00714743	0.000238401
90.45	0.00734563	0.000239635
90.46	-0.00755989	0.000240107
90.47	0.007757	0.000241322
90.48	-0.00797098	0.000241802
90.49	0.00816691	0.000242997
90.5	-0.00838051	0.000243484
90.51	0.00857519	0.000244658
90.52	-0.00878833	0.000245153
90.53	0.00898168	0.000246305
90.54	-0.00919425	0.000246807
90.55	0.00938619	0.000247935
90.56	-0.00959812	0.000248444
90.57	0.00978857	0.000249548
90.58	-0.00999975	0.000250064
90.59	0.0101886	0.000251142
90.6	-0.010399	0.000251665
90.61	0.0105862	0.000252715
90.62	-0.0107957	0.000253245
90.63	0.0109812	0.000254268
90.64	-0.0111896	0.000254804
90.65	0.0113733	0.000255798
90.66	-0.0115806	0.000256341
90.67	0.0117624	0.000257305
90.68	-0.0119686	0.000257854
90.69	0.0121484	0.000258787
90.7	-0.0123533	0.000259341
90.71	0.0125311	0.000260243
90.72	-0.0127345	0.000260803
90.73	0.0129102	0.000261673
90.74	-0.0131123	0.000262238
90.75	0.0132858	0.000263075
90.76	-0.0134862	0.000263645
90.77	0.0136575	0.000264448
90.78	-0.0138563	0.000265023
90.79	0.0140252	0.000265791
90.8	-0.0142223	0.000266372
90.81	0.0143888	0.000267104
90.82	-0.014584	0.000267689
90.83	0.014748	0.000268386
90.84	-0.0149414	0.000268975
90.85	0.0151028	0.000269636
90.86	-0.0152942	0.000270229
90.87	0.015453	0.000270853
90.88	-0.0156423	0.00027145
90.89	0.0157984	0.000272037
90.9	-0.0159855	0.000272637
90.91	0.0161388	0.000273187
90.92	-0.0163237	0.000273789
90.93	0.0164742	0.000274303
90.94	-0.0166567	0.000274907
90.95	0.0168042	0.000275383
90.96	-0.0169843	0.00027599
90.97	0.0171289	0.000276428
90.98	-0.0173065	0.000277037
90.99	0.017448	0.000277437
91	-0.017623	0.000278048
91.01	0.0177614	0.00027841
91.02	-0.0179337	0.000279022
91.03	0.0180689	0.000279347
91.04	-0.0182385	0.00027996
91.05	0.0183704	0.000280247
91.06	-0.0185372	0.000280861
91.07	0.0186658	0.000281111
91.08	-0.0188296	0.000281725
91.09	0.0189548	0.000281938
91.1	-0.0191157	0.000282552
91.11	0.0192375	0.000282728
91.12	-0.0193952	0.000283342
91.13	0.0195135	0.000283482
91.14	-0.0196681	0.000284095
91.15	0.0197829	0.000284199
91.16	-0.0199342	0.000284812
91.17	0.0200453	0.00028488
91.18	-0.0201934	0.000285492
91.19	0.0203008	0.000285525
91.2	-0.0204455	0.000286135
91.21	0.0205492	0.000286134
91.22	-0.0206905	0.000286743
91.23	0.0207904	0.000286708
91.24	-0.0209281	0.000287315
91.25	0.0210242	0.000287248
91.26	-0.0211583	0.000287852
91.27	0.0212505	0.000287753
91.28	-0.021381	0.000288355
91.29	0.0214692	0.000288224
91.3	-0.0215959	0.000288824
91.31	0.0216801	0.000288663
91.32	-0.0218031	0.00028926
91.33	0.0218833	0.000289069
91.34	-0.0220024	0.000289663
91.35	0.0220784	0.000289444
91.36	-0.0221936	0.000290035
91.37	0.0222655	0.000289789
91.38	-0.0223767	0.000290376
91.39	0.0224444	0.000290103
91.4	-0.0225516	0.000290687
91.41	0.0226151	0.00029039
91.42	-0.0227181	0.000290969
91.43	0.0227774	0.000290648
91.44	-0.0228762	0.000291224
91.45	0.0229311	0.00029088
91.46	-0.0230258	0.000291452
91.47	0.0230764	0.000291087
91.48	-0.0231667	0.000291654
91.49	0.0232129	0.00029127
91.5	-0.0232989	0.000291833
91.51	0.0233407	0.00029143
91.52	-0.0234223	0.000291989
91.53	0.0234596	0.000291569
91.54	-0.0235369	0.000292123
91.55	0.0235697	0.000291687
91.56	-0.0236424	0.000292236
91.57	0.0236707	0.000291787
91.58	-0.0237389	0.000292332
91.59	0.0237626	0.00029187
91.6	-0.0238262	0.00029241
91.61	0.0238454	0.000291937
91.62	-0.0239044	0.000292472
91.63	0.0239189	0.00029199
91.64	-0.0239733	0.000292521
91.65	0.0239832	0.000292031
91.66	-0.0240328	0.000292557
91.67	0.0240381	0.000292061
91.68	-0.024083	0.000292582
91.69	0.0240836	0.000292082
91.7	-0.0241237	0.000292599
91.71	0.0241196	0.000292095
