t	Theta Euler	Energy
88.58	2.18138e-05	2.5364e-10
88.59	2.17578e-05	2.536e-10
88.6	2.16996e-05	2.53556e-10
88.61	2.16394e-05	2.53506e-10
88.62	2.15772e-05	2.53451e-10
88.63	2.15129e-05	2.53391e-10
88.64	2.14466e-05	2.53326e-10
88.65	2.13783e-05	2.53255e-10
88.66	2.13079e-05	2.53178e-10
88.67	2.12356e-05	2.53096e-10
88.68	2.11612e-05	2.53008e-10
88.69	2.10849e-05	2.52914e-10
88.7	2.10067e-05	2.52813e-10
88.71	2.09265e-05	2.52707e-10
88.72	2.08443e-05	2.52594e-10
88.73	2.07602e-05	2.52474e-10
88.74	2.06742e-05	2.52348e-10
88.75	2.05863e-05	2.52215e-10
88.76	2.04965e-05	2.52076e-10
88.77	2.04048e-05	2.51929e-10
88.78	2.03113e-05	2.51776e-10
88.79	2.02159e-05	2.51615e-10
88.8	2.01187e-05	2.51447e-10
88.81	2.00196e-05	2.51273e-10
88.82	1.99187e-05	2.5109e-10
88.83	1.98161e-05	2.50901e-10
88.84	1.97116e-05	2.50704e-10
88.85	1.96054e-05	2.50499e-10
88.86	1.94974e-05	2.50287e-10
88.87	1.93876e-05	2.50067e-10
88.88	1.92762e-05	2.49839e-10
88.89	1.9163e-05	2.49604e-10
88.9	1.90481e-05	2.49361e-10
88.91	1.89315e-05	2.4911e-10
88.92	1.88133e-05	2.48851e-10
88.93	1.86934e-05	2.48584e-10
88.94	1.85718e-05	2.48309e-10
88.95	1.84487e-05	2.48026e-10
88.96	1.83239e-05	2.47735e-10
88.97	1.81975e-05	2.47437e-10
88.98	1.80695e-05	2.47129e-10
88.99	1.794e-05	2.46814e-10
89	1.7809e-05	2.46491e-10
89.01	1.76764e-05	2.4616e-10
89.02	1.75422e-05	2.4582e-10
89.03	1.74066e-05	2.45473e-10
89.04	1.72695e-05	2.45117e-10
89.05	1.7131e-05	2.44753e-10
89.06	1.6991e-05	2.44381e-10
89.07	1.68495e-05	2.44001e-10
89.08	1.67067e-05	2.43613e-10
89.09	1.65624e-05	2.43216e-10
89.1	1.64168e-05	2.42812e-10
89.11	1.62697e-05	2.424e-10
89.12	1.61214e-05	2.41979e-10
89.13	1.59717e-05	2.41551e-10
89.14	1.58207e-05	2.41115e-10
89.15	1.56684e-05	2.40671e-10
89.16	1.55148e-05	2.40219e-10
89.17	1.536e-05	2.39759e-10
89.18	1.52039e-05	2.39292e-10
89.19	1.50466e-05	2.38816e-10
89.2	1.48881e-05	2.38333e-10
89.21	1.47284e-05	2.37843e-10
89.22	1.45676e-05	2.37345e-10
89.23	1.44056e-05	2.3684e-10
89.24	1.42424e-05	2.36327e-10
89.25	1.40782e-05	2.35807e-10
89.26	1.39128e-05	2.35279e-10
89.27	1.37464e-05	2.34745e-10
89.28	1.35789e-05	2.34203e-10
89.29	1.34104e-05	2.33655e-10
89.3	1.32408e-05	2.33099e-10
89.31	1.30703e-05	2.32537e-10
89.32	1.28987e-05	2.31968e-10
89.33	1.27262e-05	2.31392e-10
89.34	1.25528e-05	2.30809e-10
89.35	1.23784e-05	2.30221e-10
89.36	1.22031e-05	2.29626e-10
89.37	1.2027e-05	2.29024e-10
89.38	1.18499e-05	2.28417e-10
89.39	1.16721e-05	2.27803e-10
89.4	1.14934e-05	2.27184e-10
89.41	1.13138e-05	2.26558e-10
89.42	1.11335e-05	2.25927e-10
89.43	1.09525e-05	2.25291e-10
89.44	1.07706e-05	2.24649e-10
89.45	1.05881e-05	2.24001e-10
89.46	1.04048e-05	2.23349e-10
89.47	1.02208e-05	2.22691e-10
89.48	1.00362e-05	2.22028e-10
89.49	9.85088e-06	2.21361e-10
89.5	9.66496e-06	2.20689e-10
89.51	9.47842e-06	2.20012e-10
89.52	9.29129e-06	2.19331e-10
89.53	9.10358e-06	2.18645e-10
89.54	8.91532e-06	2.17955e-10
89.55	8.72653e-06	2.17262e-10
89.56	8.53722e-06	2.16564e-10
89.57	8.34742e-06	2.15863e-10
89.58	8.15715e-06	2.15158e-10
89.59	7.96642e-06	2.14449e-10
89.6	7.77526e-06	2.13738e-10
89.61	7.58368e-06	2.13023e-10
89.62	7.39171e-06	2.12305e-10
89.63	7.19936e-06	2.11584e-10
89.64	7.00666e-06	2.1086e-10
89.65	6.81362e-06	2.10134e-10
89.66	6.62027e-06	2.09406e-10
89.67	6.42663e-06	2.08675e-10
89.68	6.23271e-06	2.07942e-10
89.69	6.03853e-06	2.07207e-10
89.7	5.84412e-06	2.0647e-10
89.71	5.6495e-06	2.05732e-10
89.72	5.45468e-06	2.04992e-10
89.73	5.25968e-06	2.0425e-10
89.74	5.06453e-06	2.03508e-10
89.75	4.86925e-06	2.02764e-10
89.76	4.67385e-06	2.0202e-10
89.77	4.47835e-06	2.01275e-10
89.78	4.28277e-06	2.00529e-10
89.79	4.08714e-06	1.99782e-10
89.8	3.89147e-06	1.99036e-10
89.81	3.69579e-06	1.98289e-10
89.82	3.50011e-06	1.97542e-10
89.83	3.30444e-06	1.96796e-10
89.84	3.10882e-06	1.9605e-10
89.85	2.91326e-06	1.95304e-10
89.86	2.71779e-06	1.94559e-10
89.87	2.52241e-06	1.93815e-10
89.88	2.32715e-06	1.93071e-10
89.89	2.13202e-06	1.92329e-10
89.9	1.93706e-06	1.91588e-10
89.91	1.74227e-06	1.90848e-10
89.92	1.54768e-06	1.9011e-10
89.93	1.3533e-06	1.89374e-10
89.94	1.15916e-06	1.88639e-10
89.95	9.65268e-07	1.87906e-10
89.96	7.71649e-07	1.87176e-10
89.97	5.78322e-07	1.86447e-10
89.98	3.85304e-07	1.85721e-10
89.99	1.92614e-07	1.84998e-10
90	2.70516e-10	1.84277e-10
90.01	-1.91707e-07	1.83559e-10
90.02	-3.83301e-07	1.82844e-10
90.03	-5.74492e-07	1.82132e-10
90.04	-7.65263e-07	1.81424e-10
90.05	-9.55595e-07	1.80718e-10
90.06	-1.14547e-06	1.80016e-10
90.07	-1.33487e-06	1.79318e-10
90.08	-1.52377e-06	1.78623e-10
90.09	-1.71217e-06	1.77933e-10
90.1	-1.90003e-06	1.77246e-10
90.11	-2.08735e-06	1.76563e-10
90.12	-2.27411e-06	1.75885e-10
90.13	-2.46028e-06	1.75211e-10
90.14	-2.64585e-06	1.74541e-10
90.15	-2.8308e-06	1.73876e-10
90.16	-3.01512e-06	1.73216e-10
90.17	-3.19879e-06	1.7256e-10
90.18	-3.38179e-06	1.7191e-10
90.19	-3.56411e-06	1.71264e-10
90.2	-3.74572e-06	1.70623e-10
90.21	-3.92661e-06	1.69988e-10
90.22	-4.10676e-06	1.69358e-10
90.23	-4.28617e-06	1.68733e-10
90.24	-4.4648e-06	1.68114e-10
90.25	-4.64264e-06	1.67501e-10
90.26	-4.81969e-06	1.66893e-10
90.27	-4.99591e-06	1.66291e-10
90.28	-5.17131e-06	1.65694e-10
90.29	-5.34585e-06	1.65104e-10
90.3	-5.51952e-06	1.6452e-10
90.31	-5.69232e-06	1.63942e-10
90.32	-5.86421e-06	1.6337e-10
90.33	-6.03519e-06	1.62804e-10
90.34	-6.20525e-06	1.62244e-10
90.35	-6.37436e-06	1.61691e-10
90.36	-6.54251e-06	1.61145e-10
90.37	-6.70969e-06	1.60605e-10
90.38	-6.87588e-06	1.60071e-10
90.39	-7.04106e-06	1.59544e-10
90.4	-7.20523e-06	1.59024e-10
90.41	-7.36837e-06	1.5851e-10
90.42	-7.53046e-06	1.58004e-10
90.43	-7.69148e-06	1.57504e-10
90.44	-7.85144e-06	1.57011e-10
90.45	-8.0103e-06	1.56525e-10
90.46	-8.16806e-06	1.56046e-10
90.47	-8.32471e-06	1.55574e-10
90.48	-8.48022e-06	1.55109e-10
90.49	-8.63459e-06	1.54651e-10
90.5	-8.7878e-06	1.542e-10
90.51	-8.93985e-06	1.53756e-10
90.52	-9.09071e-06	1.53319e-10
90.53	-9.24038e-06	1.5289e-10
90.54	-9.38883e-06	1.52467e-10
90.55	-9.53607e-06	1.52052e-10
90.56	-9.68207e-06	1.51644e-10
90.57	-9.82683e-06	1.51244e-10
90.58	-9.97033e-06	1.5085e-10
90.59	-1.01126e-05	1.50464e-10
90.6	-1.02535e-05	1.50085e-10
90.61	-1.03932e-05	1.49713e-10
90.62	-1.05315e-05	1.49349e-10
90.63	-1.06685e-05	1.48991e-10
90.64	-1.08043e-05	1.48641e-10
90.65	-1.09386e-05	1.48298e-10
90.66	-1.10716e-05	1.47962e-10
90.67	-1.12033e-05	1.47634e-10
90.68	-1.13336e-05	1.47312e-10
90.69	-1.14625e-05	1.46998e-10
90.7	-1.159e-05	1.4669e-10
90.71	-1.17161e-05	1.4639e-10
90.72	-1.18408e-05	1.46097e-10
90.73	-1.19641e-05	1.45811e-10
90.74	-1.2086e-05	1.45532e-10
90.75	-1.22064e-05	1.4526e-10
90.76	-1.23254e-05	1.44994e-10
90.77	-1.24429e-05	1.44736e-10
90.78	-1.25589e-05	1.44484e-10
90.79	-1.26735e-05	1.44239e-10
90.8	-1.27865e-05	1.44001e-10
90.81	-1.28981e-05	1.4377e-10
90.82	-1.30082e-05	1.43545e-10
90.83	-1.31168e-05	1.43326e-10
90.84	-1.32238e-05	1.43114e-10
90.85	-1.33293e-05	1.42909e-10
90.86	-1.34333e-05	1.4271e-10
90.87	-1.35358e-05	1.42517e-10
90.88	-1.36367e-05	1.42331e-10
90.89	-1.3736e-05	1.42151e-10
90.9	-1.38338e-05	1.41977e-10
90.91	-1.393e-05	1.41808e-10
90.92	-1.40247e-05	1.41646e-10
90.93	-1.41178e-05	1.4149e-10
90.94	-1.42092e-05	1.4134e-10
90.95	-1.42991e-05	1.41195e-10
90.96	-1.43874e-05	1.41056e-10
90.97	-1.4474e-05	1.40922e-10
90.98	-1.45591e-05	1.40794e-10
90.99	-1.46425e-05	1.40672e-10
91	-1.47244e-05	1.40554e-10
91.01	-1.48045e-05	1.40442e-10
91.02	-1.48831e-05	1.40335e-10
91.03	-1.496e-05	1.40234e-10
91.04	-1.50353e-05	1.40137e-10
91.05	-1.51089e-05	1.40045e-10
91.06	-1.51809e-05	1.39957e-10
91.07	-1.52512e-05	1.39875e-10
91.08	-1.53199e-05	1.39796e-10
91.09	-1.53869e-05	1.39723e-10
91.1	-1.54522e-05	1.39653e-10
91.11	-1.55159e-05	1.39588e-10
91.12	-1.55779e-05	1.39527e-10
91.13	-1.56382e-05	1.39471e-10
91.14	-1.56969e-05	1.39418e-10
91.15	-1.57538e-05	1.39369e-10
91.16	-1.58091e-05	1.39323e-10
91.17	-1.58627e-05	1.39281e-10
91.18	-1.59146e-05	1.39243e-10
91.19	-1.59648e-05	1.39208e-10
91.2	-1.60133e-05	1.39177e-10
91.21	-1.60601e-05	1.39148e-10
91.22	-1.61053e-05	1.39123e-10
91.23	-1.61487e-05	1.39101e-10
91.24	-1.61904e-05	1.39081e-10
91.25	-1.62305e-05	1.39064e-10
91.26	-1.62688e-05	1.3905e-10
91.27	-1.63055e-05	1.39038e-10
91.28	-1.63404e-05	1.39029e-10
91.29	-1.63736e-05	1.39022e-10
91.3	-1.64052e-05	1.39017e-10
91.31	-1.6435e-05	1.39014e-10
91.32	-1.64632e-05	1.39013e-10
91.33	-1.64896e-05	1.39014e-10
91.34	-1.65143e-05	1.39016e-10
91.35	-1.65374e-05	1.3902e-10
91.36	-1.65587e-05	1.39026e-10
91.37	-1.65784e-05	1.39033e-10
91.38	-1.65963e-05	1.39041e-10
91.39	-1.66126e-05	1.3905e-10
91.4	-1.66272e-05	1.3906e-10
91.41	-1.664e-05	1.39071e-10
91.42	-1.66512e-05	1.39083e-10
91.43	-1.66607e-05	1.39095e-10
91.44	-1.66685e-05	1.39108e-10
91.45	-1.66747e-05	1.39122e-10
91.46	-1.66791e-05	1.39135e-10
91.47	-1.66819e-05	1.39149e-10
91.48	-1.6683e-05	1.39163e-10
91.49	-1.66825e-05	1.39177e-10
91.5	-1.66802e-05	1.39191e-10
91.51	-1.66763e-05	1.39204e-10
91.52	-1.66708e-05	1.39217e-10
91.53	-1.66636e-05	1.3923e-10
91.54	-1.66547e-05	1.39242e-10
91.55	-1.66442e-05	1.39253e-10
91.56	-1.6632e-05	1.39264e-10
91.57	-1.66182e-05	1.39274e-10
91.58	-1.66028e-05	1.39282e-10
91.59	-1.65857e-05	1.3929e-10
91.6	-1.6567e-05	1.39296e-10
91.61	-1.65467e-05	1.39301e-10
91.62	-1.65248e-05	1.39305e-10
91.63	-1.65013e-05	1.39307e-10
91.64	-1.64761e-05	1.39307e-10
91.65	-1.64494e-05	1.39306e-10
91.66	-1.6421e-05	1.39303e-10
91.67	-1.63911e-05	1.39298e-10
91.68	-1.63596e-05	1.39291e-10
91.69	-1.63265e-05	1.39282e-10
91.7	-1.62919e-05	1.39271e-10
91.71	-1.62557e-05	1.39258e-10
91.72	-1.62179e-05	1.39242e-10
91.73	-1.61786e-05	1.39223e-10
91.74	-1.61377e-05	1.39203e-10
91.75	-1.60953e-05	1.39179e-10
91.76	-1.60514e-05	1.39153e-10
91.77	-1.60059e-05	1.39124e-10
91.78	-1.59589e-05	1.39093e-10
91.79	-1.59105e-05	1.39058e-10
91.8	-1.58605e-05	1.39021e-10
91.81	-1.5809e-05	1.3898e-10
91.82	-1.57561e-05	1.38936e-10
91.83	-1.57016e-05	1.38889e-10
91.84	-1.56458e-05	1.38839e-10
91.85	-1.55884e-05	1.38785e-10
91.86	-1.55296e-05	1.38728e-10
91.87	-1.54694e-05	1.38668e-10
91.88	-1.54077e-05	1.38604e-10
91.89	-1.53446e-05	1.38536e-10
91.9	-1.52801e-05	1.38465e-10
91.91	-1.52142e-05	1.3839e-10
91.92	-1.51469e-05	1.38311e-10
91.93	-1.50782e-05	1.38229e-10
91.94	-1.50081e-05	1.38142e-10
91.95	-1.49366e-05	1.38052e-10
91.96	-1.48638e-05	1.37958e-10
91.97	-1.47897e-05	1.37859e-10
91.98	-1.47142e-05	1.37757e-10
91.99	-1.46374e-05	1.37651e-10
92	-1.45593e-05	1.3754e-10
92.01	-1.44798e-05	1.37425e-10
92.02	-1.43991e-05	1.37307e-10
92.03	-1.43171e-05	1.37184e-10
92.04	-1.42338e-05	1.37056e-10
92.05	-1.41492e-05	1.36925e-10
92.06	-1.40634e-05	1.36789e-10
92.07	-1.39763e-05	1.36649e-10
92.08	-1.3888e-05	1.36504e-10
92.09	-1.37985e-05	1.36355e-10
92.1	-1.37078e-05	1.36202e-10
92.11	-1.36159e-05	1.36044e-10
92.12	-1.35227e-05	1.35882e-10
92.13	-1.34285e-05	1.35715e-10
92.14	-1.3333e-05	1.35544e-10
92.15	-1.32364e-05	1.35369e-10
92.16	-1.31387e-05	1.35189e-10
92.17	-1.30398e-05	1.35004e-10
92.18	-1.29398e-05	1.34816e-10
92.19	-1.28387e-05	1.34622e-10
92.2	-1.27365e-05	1.34425e-10
92.21	-1.26333e-05	1.34222e-10
92.22	-1.25289e-05	1.34016e-10
92.23	-1.24236e-05	1.33804e-10
92.24	-1.23171e-05	1.33589e-10
92.25	-1.22097e-05	1.33369e-10
92.26	-1.21012e-05	1.33145e-10
92.27	-1.19917e-05	1.32916e-10
92.28	-1.18813e-05	1.32683e-10
92.29	-1.17698e-05	1.32445e-10
92.3	-1.16574e-05	1.32203e-10
92.31	-1.1544e-05	1.31957e-10
92.32	-1.14297e-05	1.31706e-10
92.33	-1.13145e-05	1.31452e-10
92.34	-1.11984e-05	1.31193e-10
92.35	-1.10813e-05	1.3093e-10
92.36	-1.09634e-05	1.30662e-10
92.37	-1.08446e-05	1.30391e-10
92.38	-1.0725e-05	1.30115e-10
92.39	-1.06045e-05	1.29835e-10
92.4	-1.04831e-05	1.29552e-10
92.41	-1.0361e-05	1.29264e-10
92.42	-1.0238e-05	1.28972e-10
92.43	-1.01143e-05	1.28677e-10
92.44	-9.98975e-06	1.28377e-10
92.45	-9.86447e-06	1.28074e-10
92.46	-9.73844e-06	1.27767e-10
92.47	-9.61167e-06	1.27456e-10
92.48	-9.48418e-06	1.27142e-10
92.49	-9.35599e-06	1.26824e-10
92.5	-9.22711e-06	1.26502e-10
92.51	-9.09754e-06	1.26177e-10
92.52	-8.96732e-06	1.25848e-10
92.53	-8.83644e-06	1.25516e-10
92.54	-8.70493e-06	1.25181e-10
92.55	-8.5728e-06	1.24842e-10
92.56	-8.44006e-06	1.24501e-10
92.57	-8.30673e-06	1.24156e-10
92.58	-8.17283e-06	1.23807e-10
92.59	-8.03836e-06	1.23456e-10
92.6	-7.90334e-06	1.23102e-10
92.61	-7.76779e-06	1.22745e-10
92.62	-7.63172e-06	1.22386e-10
92.63	-7.49514e-06	1.22023e-10
92.64	-7.35808e-06	1.21658e-10
92.65	-7.22054e-06	1.2129e-10
92.66	-7.08254e-06	1.2092e-10
92.67	-6.94409e-06	1.20547e-10
92.68	-6.80521e-06	1.20172e-10
92.69	-6.66591e-06	1.19794e-10
92.7	-6.52622e-06	1.19414e-10
92.71	-6.38613e-06	1.19032e-10
92.72	-6.24567e-06	1.18648e-10
92.73	-6.10486e-06	1.18262e-10
92.74	-5.9637e-06	1.17874e-10
92.75	-5.82222e-06	1.17484e-10
92.76	-5.68042e-06	1.17093e-10
92.77	-5.53832e-06	1.16699e-10
92.78	-5.39594e-06	1.16304e-10
92.79	-5.25329e-06	1.15908e-10
92.8	-5.11038e-06	1.1551e-10
92.81	-4.96724e-06	1.15111e-10
92.82	-4.82387e-06	1.1471e-10
92.83	-4.68029e-06	1.14308e-10
92.84	-4.53651e-06	1.13905e-10
92.85	-4.39256e-06	1.13501e-10
92.86	-4.24844e-06	1.13096e-10
92.87	-4.10417e-06	1.12691e-10
92.88	-3.95976e-06	1.12284e-10
92.89	-3.81523e-06	1.11877e-10
92.9	-3.67059e-06	1.11469e-10
92.91	-3.52586e-06	1.1106e-10
92.92	-3.38106e-06	1.10652e-10
92.93	-3.23619e-06	1.10242e-10
92.94	-3.09127e-06	1.09833e-10
92.95	-2.94632e-06	1.09423e-10
92.96	-2.80135e-06	1.09013e-10
92.97	-2.65637e-06	1.08603e-10
92.98	-2.5114e-06	1.08194e-10
92.99	-2.36646e-06	1.07784e-10
93	-2.22156e-06	1.07375e-10
93.01	-2.07671e-06	1.06965e-10
93.02	-1.93193e-06	1.06557e-10
93.03	-1.78723e-06	1.06148e-10
93.04	-1.64263e-06	1.05741e-10
93.05	-1.49813e-06	1.05334e-10
93.06	-1.35376e-06	1.04927e-10
93.07	-1.20953e-06	1.04522e-10
93.08	-1.06546e-06	1.04117e-10
93.09	-9.21548e-07	1.03714e-10
93.1	-7.77819e-07	1.03311e-10
93.11	-6.34286e-07	1.02909e-10
93.12	-4.90963e-07	1.02509e-10
93.13	-3.47863e-07	1.0211e-10
93.14	-2.04999e-07	1.01712e-10
93.15	-6.23869e-08	1.01316e-10
93.16	7.99607e-08	1.00921e-10
93.17	2.2203e-07	1.00528e-10
93.18	3.63807e-07	1.00137e-10
93.19	5.05278e-07	9.9747e-11
93.2	6.4643e-07	9.9359e-11
93.21	7.87249e-07	9.89729e-11
93.22	9.27722e-07	9.85888e-11
93.23	1.06784e-06	9.82067e-11
93.24	1.20758e-06	9.78266e-11
93.25	1.34693e-06	9.74488e-11
93.26	1.48588e-06	9.70731e-11
93.27	1.62443e-06	9.66997e-11
93.28	1.76254e-06	9.63287e-11
93.29	1.90022e-06	9.59601e-11
93.3	2.03744e-06	9.5594e-11
93.31	2.17421e-06	9.52304e-11
93.32	2.31049e-06	9.48694e-11
93.33	2.44628e-06	9.45111e-11
93.34	2.58158e-06	9.41555e-11
93.35	2.71635e-06	9.38027e-11
93.36	2.8506e-06	9.34527e-11
93.37	2.98431e-06	9.31056e-11
93.38	3.11747e-06	9.27615e-11
93.39	3.25006e-06	9.24203e-11
93.4	3.38207e-06	9.20822e-11
93.41	3.5135e-06	9.17472e-11
93.42	3.64432e-06	9.14153e-11
93.43	3.77453e-06	9.10867e-11
93.44	3.90412e-06	9.07612e-11
93.45	4.03307e-06	9.04391e-11
93.46	4.16137e-06	9.01203e-11
93.47	4.28901e-06	8.98048e-11
93.48	4.41598e-06	8.94928e-11
93.49	4.54227e-06	8.91842e-11
93.5	4.66786e-06	8.88791e-11
93.51	4.79275e-06	8.85775e-11
93.52	4.91692e-06	8.82795e-11
93.53	5.04036e-06	8.79851e-11
93.54	5.16307e-06	8.76943e-11
93.55	5.28502e-06	8.74072e-11
93.56	5.40622e-06	8.71237e-11
93.57	5.52664e-06	8.6844e-11
93.58	5.64629e-06	8.6568e-11
93.59	5.76514e-06	8.62957e-11
93.6	5.88319e-06	8.60273e-11
93.61	6.00042e-06	8.57627e-11
93.62	6.11683e-06	8.55019e-11
93.63	6.23241e-06	8.52449e-11
93.64	6.34715e-06	8.49919e-11
93.65	6.46104e-06	8.47427e-11
93.66	6.57406e-06	8.44974e-11
93.67	6.68621e-06	8.4256e-11
93.68	6.79748e-06	8.40186e-11
93.69	6.90786e-06	8.3785e-11
93.7	7.01733e-06	8.35555e-11
93.71	7.1259e-06	8.33298e-11
93.72	7.23355e-06	8.31082e-11
93.73	7.34027e-06	8.28905e-11
93.74	7.44605e-06	8.26767e-11
93.75	7.55089e-06	8.2467e-11
93.76	7.65477e-06	8.22612e-11
93.77	7.75769e-06	8.20593e-11
93.78	7.85964e-06	8.18614e-11
93.79	7.96061e-06	8.16675e-11
93.8	8.06059e-06	8.14776e-11
93.81	8.15958e-06	8.12915e-11
93.82	8.25756e-06	8.11094e-11
93.83	8.35453e-06	8.09313e-11
93.84	8.45048e-06	8.0757e-11
93.85	8.5454e-06	8.05867e-11
93.86	8.63929e-06	8.04202e-11
93.87	8.73214e-06	8.02576e-11
93.88	8.82393e-06	8.00989e-11
93.89	8.91467e-06	7.9944e-11
93.9	9.00435e-06	7.97929e-11
93.91	9.09295e-06	7.96456e-11
93.92	9.18048e-06	7.95021e-11
93.93	9.26692e-06	7.93624e-11
93.94	9.35227e-06	7.92263e-11
93.95	9.43653e-06	7.9094e-11
93.96	9.51968e-06	7.89653e-11
93.97	9.60172e-06	7.88403e-11
93.98	9.68264e-06	7.87189e-11
93.99	9.76245e-06	7.86011e-11
94	9.84112e-06	7.84868e-11
94.01	9.91866e-06	7.83761e-11
94.02	9.99506e-06	7.82688e-11
94.03	1.00703e-05	7.8165e-11
94.04	1.01444e-05	7.80645e-11
94.05	1.02174e-05	7.79675e-11
94.06	1.02892e-05	7.78738e-11
94.07	1.03598e-05	7.77834e-11
94.08	1.04293e-05	7.76962e-11
94.09	1.04975e-05	7.76122e-11
94.1	1.05646e-05	7.75314e-11
94.11	1.06306e-05	7.74538e-11
94.12	1.06953e-05	7.73792e-11
94.13	1.07588e-05	7.73076e-11
94.14	1.08212e-05	7.7239e-11
94.15	1.08823e-05	7.71734e-11
94.16	1.09422e-05	7.71107e-11
94.17	1.1001e-05	7.70507e-11
94.18	1.10585e-05	7.69936e-11
94.19	1.11148e-05	7.69392e-11
94.2	1.11699e-05	7.68875e-11
94.21	1.12237e-05	7.68385e-11
94.22	1.12764e-05	7.6792e-11
94.23	1.13278e-05	7.6748e-11
94.24	1.13779e-05	7.67065e-11
94.25	1.14269e-05	7.66674e-11
94.26	1.14746e-05	7.66307e-11
94.27	1.15211e-05	7.65963e-11
94.28	1.15663e-05	7.65641e-11
94.29	1.16103e-05	7.65341e-11
94.3	1.1653e-05	7.65063e-11
94.31	1.16945e-05	7.64805e-11
94.32	1.17348e-05	7.64567e-11
94.33	1.17738e-05	7.64349e-11
94.34	1.18115e-05	7.6415e-11
94.35	1.1848e-05	7.63969e-11
94.36	1.18832e-05	7.63805e-11
94.37	1.19172e-05	7.63659e-11
94.38	1.195e-05	7.63529e-11
94.39	1.19814e-05	7.63415e-11
94.4	1.20116e-05	7.63316e-11
94.41	1.20406e-05	7.63232e-11
94.42	1.20683e-05	7.63162e-11
94.43	1.20947e-05	7.63105e-11
94.44	1.21199e-05	7.63061e-11
94.45	1.21438e-05	7.63028e-11
94.46	1.21665e-05	7.63008e-11
94.47	1.21879e-05	7.62998e-11
94.48	1.2208e-05	7.62998e-11
94.49	1.22269e-05	7.63008e-11
94.5	1.22445e-05	7.63026e-11
94.51	1.22609e-05	7.63053e-11
94.52	1.2276e-05	7.63087e-11
94.53	1.22898e-05	7.63129e-11
94.54	1.23024e-05	7.63176e-11
94.55	1.23138e-05	7.6323e-11
94.56	1.23238e-05	7.63288e-11
94.57	1.23327e-05	7.63351e-11
94.58	1.23403e-05	7.63418e-11
94.59	1.23466e-05	7.63488e-11
94.6	1.23517e-05	7.6356e-11
94.61	1.23555e-05	7.63635e-11
94.62	1.23581e-05	7.6371e-11
94.63	1.23595e-05	7.63787e-11
94.64	1.23596e-05	7.63863e-11
94.65	1.23585e-05	7.63939e-11
94.66	1.23562e-05	7.64014e-11
94.67	1.23526e-05	7.64087e-11
94.68	1.23478e-05	7.64157e-11
94.69	1.23417e-05	7.64225e-11
94.7	1.23345e-05	7.64289e-11
94.71	1.2326e-05	7.64349e-11
94.72	1.23163e-05	7.64404e-11
94.73	1.23054e-05	7.64454e-11
94.74	1.22933e-05	7.64498e-11
94.75	1.228e-05	7.64536e-11
94.76	1.22655e-05	7.64567e-11
94.77	1.22497e-05	7.6459e-11
94.78	1.22328e-05	7.64605e-11
94.79	1.22147e-05	7.64612e-11
94.8	1.21954e-05	7.64609e-11
94.81	1.21749e-05	7.64597e-11
94.82	1.21533e-05	7.64574e-11
94.83	1.21304e-05	7.64541e-11
94.84	1.21064e-05	7.64496e-11
94.85	1.20813e-05	7.6444e-11
94.86	1.20549e-05	7.64372e-11
94.87	1.20275e-05	7.64291e-11
94.88	1.19988e-05	7.64197e-11
94.89	1.19691e-05	7.64089e-11
94.9	1.19381e-05	7.63967e-11
94.91	1.19061e-05	7.6383e-11
94.92	1.18729e-05	7.63679e-11
94.93	1.18386e-05	7.63512e-11
94.94	1.18032e-05	7.63329e-11
94.95	1.17666e-05	7.6313e-11
94.96	1.1729e-05	7.62914e-11
94.97	1.16902e-05	7.62681e-11
94.98	1.16504e-05	7.62431e-11
94.99	1.16095e-05	7.62163e-11
95	1.15674e-05	7.61877e-11
95.01	1.15243e-05	7.61572e-11
95.02	1.14802e-05	7.61248e-11
95.03	1.1435e-05	7.60905e-11
95.04	1.13887e-05	7.60543e-11
95.05	1.13413e-05	7.6016e-11
95.06	1.1293e-05	7.59758e-11
95.07	1.12435e-05	7.59335e-11
95.08	1.11931e-05	7.58891e-11
95.09	1.11416e-05	7.58426e-11
95.1	1.10891e-05	7.5794e-11
95.11	1.10356e-05	7.57432e-11
95.12	1.09811e-05	7.56902e-11
95.13	1.09256e-05	7.5635e-11
95.14	1.08692e-05	7.55776e-11
95.15	1.08117e-05	7.55179e-11
95.16	1.07533e-05	7.5456e-11
95.17	1.06939e-05	7.53918e-11
95.18	1.06335e-05	7.53253e-11
95.19	1.05722e-05	7.52564e-11
95.2	1.051e-05	7.51852e-11
95.21	1.04468e-05	7.51117e-11
95.22	1.03827e-05	7.50357e-11
95.23	1.03177e-05	7.49574e-11
95.24	1.02518e-05	7.48767e-11
95.25	1.01849e-05	7.47936e-11
95.26	1.01172e-05	7.47081e-11
95.27	1.00486e-05	7.46202e-11
95.28	9.97915e-06	7.45298e-11
95.29	9.90881e-06	7.4437e-11
95.3	9.83761e-06	7.43418e-11
95.31	9.76557e-06	7.42441e-11
95.32	9.69268e-06	7.41439e-11
95.33	9.61897e-06	7.40414e-11
95.34	9.54443e-06	7.39363e-11
95.35	9.46908e-06	7.38288e-11
95.36	9.39293e-06	7.37189e-11
95.37	9.31598e-06	7.36065e-11
95.38	9.23824e-06	7.34917e-11
95.39	9.15973e-06	7.33745e-11
95.4	9.08046e-06	7.32548e-11
95.41	9.00042e-06	7.31327e-11
